%Cálculo 1,%Lógica,%Física,%Cálculo 2,Cálculo 1,Lógica,Física,Cálculo 2,Classe
0.8382352941176471,0.0,1.0,1.0,0.5606140350877193,0.26911764705882346,0.41492647058823523,0.4548333333333332,0.0
0.0,0.0,0.0,1.0,0.27561403508771937,0.3459808292307727,0.3249264705882352,0.42928309409888354,0.0
0.0,0.04225352112676056,1.0,1.0,0.42561403508771944,0.39169014084507037,0.4799264705882352,0.44483333333333325,0.0
0.0,0.0,1.0,1.0,0.265514705882353,0.3459808292307727,0.5249264705882352,0.45983333333333326,0.0
0.0,0.0,1.0,1.0,0.3656140350877194,0.3459808292307727,0.5399264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,1.0,1.0,0.38389705882352954,0.1881666666666666,0.5249264705882352,0.5148333333333331,0.0
0.0,0.0,1.0,1.0,0.46561403508771937,0.2149295774647887,0.5999264705882352,0.4498333333333332,0.0
0.0,0.0,1.0,1.0,0.46061403508771936,0.4581666666666666,0.48992647058823524,0.49999999999999994,1.0
0.0,0.0,0.0,1.0,0.3756140350877194,0.3459808292307727,0.3149264705882352,0.42928309409888354,0.0
0.0,0.8450704225352113,1.0,1.0,0.47061403508771943,0.5831666666666666,0.5149264705882353,0.49999999999999994,1.0
0.0,0.0,1.0,0.0,0.43061403508771934,0.4331666666666666,0.48992647058823524,0.3898333333333332,0.0
0.0,0.0,1.0,1.0,0.2256140350877194,0.3459808292307727,0.4399264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.24061403508771936,0.3459808292307727,0.1949264705882352,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.5051033802255896,0.5038228758169934,0.5499264705882352,0.5748333333333332,1.0
0.0,0.0,0.0,0.0,0.17561403508771942,0.3459808292307727,0.3949264705882352,0.3998333333333332,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.5906140350877195,0.5831666666666666,0.5299264705882352,0.5498333333333332,1.0
0.0,0.0,1.0,1.0,0.27061403508771936,0.3459808292307727,0.4399264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,1.0,0.0,0.5656140350877193,0.2694366197183098,0.4849264705882351,0.37483333333333324,0.0
0.8382352941176471,0.8450704225352113,0.0,1.0,0.6006140350877194,0.49816666666666654,0.38992647058823515,0.49999999999999994,1.0
0.0,0.8450704225352113,1.0,1.0,0.43061403508771934,0.6831666666666665,0.4999264705882352,0.4498333333333332,0.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.1499264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,1.0,1.0,0.5006140350877194,0.45316666666666666,0.4849264705882351,0.49999999999999994,1.0
0.0,0.0,0.0,0.0,0.29536764705882357,0.2576470588235294,0.3199264705882352,0.3598333333333332,0.0
0.0,0.0,0.0,1.0,0.44561403508771935,0.18316666666666662,0.37992647058823514,0.42928309409888354,0.0
0.8382352941176471,0.0,1.0,1.0,0.5106140350877194,0.24816666666666656,0.43492647058823514,0.42928309409888354,0.0
0.8382352941176471,0.0,1.0,1.0,0.5256140350877194,0.21816666666666662,0.5349264705882352,0.45983333333333326,0.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.12492647058823518,0.42928309409888354,0.0
0.16176470588235295,0.11267605633802817,1.0,1.0,0.3527941176470589,0.41029411764705875,0.5649264705882352,0.5148333333333331,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.6056140350877194,0.6831666666666665,0.5749264705882352,0.6098333333333332,1.0
0.0,0.0,1.0,1.0,0.18061403508771937,0.3459808292307727,0.3852101585314971,0.42928309409888354,0.0
0.16176470588235295,0.0,0.0,1.0,0.43500000000000016,0.21816666666666662,0.3649264705882352,0.42928309409888354,0.0
0.0,0.0,1.0,0.0,0.2188235294117648,0.3459808292307727,0.43492647058823514,0.3048333333333332,0.0
0.0,0.11267605633802817,0.0,0.0,0.4356140350877194,0.23588235294117643,0.3499264705882352,0.3998333333333332,0.0
0.0,0.8450704225352113,0.0,1.0,0.3524366066821465,0.5831666666666666,0.2199264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,0.43061403508771934,0.2192957746478873,0.3099264705882352,0.41483333333333317,0.0
0.0,0.11267605633802817,1.0,1.0,0.4356140350877194,0.3629411764705882,0.43492647058823514,0.4498333333333332,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.6206140350877193,0.5681666666666667,0.5499264705882352,0.5648333333333333,1.0
0.0,0.0,0.0,1.0,0.18561403508771937,0.3459808292307727,0.17992647058823516,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.6406140350877194,0.5231666666666666,0.5999264705882352,0.4798333333333332,1.0
0.0,0.0,1.0,0.0,0.45061403508771936,0.2520588235294117,0.5149264705882353,0.4198333333333332,0.0
0.0,0.0,0.0,1.0,0.4006140350877194,0.3459808292307727,0.3499264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.09992647058823519,0.42928309409888354,0.0
0.16176470588235295,0.0,1.0,1.0,0.360514705882353,0.3459808292307727,0.4849264705882351,0.42928309409888354,0.0
0.0,0.0,1.0,1.0,0.44061403508771935,0.3459808292307727,0.5099264705882351,0.4398333333333332,0.0
0.0,0.0,0.0,1.0,0.31061403508771934,0.3459808292307727,0.3699264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.35061403508771943,0.3459808292307727,0.3349264705882352,0.45983333333333326,0.0
0.16176470588235295,0.0,1.0,1.0,0.2976470588235295,0.21382352941176466,0.39992647058823516,0.4548333333333332,0.0
0.0,0.0,1.0,0.0,0.3741911764705883,0.34119718309859154,0.43492647058823514,0.39483333333333326,0.0
0.0,0.0,1.0,1.0,0.42561403508771944,0.23816666666666658,0.4799264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,1.0,1.0,0.3621323529411765,0.3077464788732394,0.4999264705882352,0.49999999999999994,1.0
0.0,0.0,0.0,1.0,0.18061403508771937,0.3459808292307727,0.09992647058823519,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.5051033802255896,0.5038228758169934,0.5000000000000001,0.49999999999999994,1.0
0.0,0.0,1.0,0.0,0.17610294117647068,0.3459808292307727,0.39992647058823516,0.3898333333333332,0.0
0.0,0.0,0.0,1.0,0.21561403508771937,0.3459808292307727,0.26492647058823515,0.42928309409888354,0.0
0.8382352941176471,0.0,1.0,0.0,0.5906140350877195,0.4581666666666666,0.5499264705882352,0.38483333333333325,0.0
0.0,0.0,0.0,1.0,0.3524366066821465,0.3459808292307727,0.09992647058823519,0.42928309409888354,0.0
0.8382352941176471,0.04225352112676056,1.0,1.0,0.5056140350877193,0.20626760563380275,0.4999264705882352,0.4748333333333332,0.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3849264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,1.0,1.0,0.37389705882352947,0.3459808292307727,0.5349264705882352,0.4548333333333332,0.0
0.0,0.0,0.0,1.0,0.3524366066821465,0.3459808292307727,0.09992647058823519,0.42928309409888354,0.0
0.16176470588235295,0.0,1.0,1.0,0.3052205882352942,0.3459808292307727,0.45992647058823516,0.4398333333333332,0.0
0.0,0.11267605633802817,0.0,0.0,0.4356140350877194,0.3152941176470588,0.3599264705882352,0.38483333333333325,0.0
0.0,0.0,0.0,1.0,0.3524366066821465,0.18316666666666662,0.25492647058823514,0.42928309409888354,0.0
0.0,0.0,1.0,1.0,0.3524366066821465,0.34911764705882353,0.3852101585314971,0.42928309409888354,0.0
0.16176470588235295,0.8450704225352113,1.0,1.0,0.2926470588235295,0.4831666666666667,0.40992647058823517,0.4748333333333332,0.0
0.0,0.0,1.0,1.0,0.38757352941176476,0.47816666666666663,0.4849264705882351,0.4748333333333332,0.0
0.0,0.0,1.0,1.0,0.42561403508771944,0.20316666666666663,0.5499264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.4356140350877194,0.4681666666666667,0.3699264705882352,0.42928309409888354,0.0
0.0,0.11267605633802817,1.0,1.0,0.3524366066821465,0.3129411764705882,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3599264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,1.0,1.0,0.6556140350877193,0.4331666666666666,0.4949264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.2350735294117648,0.35,0.3249264705882352,0.42928309409888354,0.0
0.0,0.0,1.0,0.0,0.42561403508771944,0.2314705882352941,0.4399264705882352,0.41483333333333317,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.5756140350877195,0.5431666666666667,0.4299264705882352,0.5698333333333332,0.0
0.0,0.0,1.0,1.0,0.3524366066821465,0.3459808292307727,0.41492647058823523,0.42483333333333323,0.0
0.8382352941176471,0.0,1.0,1.0,0.5206140350877193,0.4331666666666666,0.40492647058823517,0.5548333333333332,0.0
0.0,0.11267605633802817,1.0,0.0,0.35220588235294126,0.24470588235294116,0.5249264705882352,0.4048333333333332,0.0
0.8382352941176471,0.04225352112676056,0.0,0.0,0.47561403508771943,0.34704225352112666,0.3249264705882352,0.37483333333333324,0.0
0.16176470588235295,0.0,0.0,1.0,0.22705882352941187,0.4331666666666666,0.3349264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.24061403508771936,0.3459808292307727,0.11492647058823517,0.42928309409888354,0.0
0.0,0.0,1.0,1.0,0.3524366066821465,0.20816666666666658,0.3852101585314971,0.42928309409888354,0.0
0.16176470588235295,0.11267605633802817,1.0,0.0,0.3326470588235295,0.4273529411764706,0.4999264705882352,0.40983333333333327,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.5056140350877193,0.5731666666666666,0.5349264705882352,0.5298333333333332,0.0
0.0,0.0,0.0,1.0,0.2256140350877194,0.3459808292307727,0.12992647058823517,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.6156140350877195,0.4831666666666667,0.5749264705882352,0.42928309409888354,0.0
0.0,0.0,1.0,0.0,0.46561403508771937,0.4331666666666666,0.4199264705882352,0.37483333333333324,0.0
0.0,0.0,0.0,1.0,0.32061403508771935,0.3459808292307727,0.28492647058823517,0.42928309409888354,0.0
0.0,0.0,1.0,0.0,0.17367647058823538,0.3459808292307727,0.43492647058823514,0.37483333333333324,0.0
0.8382352941176471,0.0,1.0,1.0,0.47561403508771943,0.2581666666666666,0.5349264705882352,0.5098333333333332,0.0
0.0,0.04225352112676056,1.0,1.0,0.28742647058823534,0.23457746478873234,0.4849264705882351,0.5098333333333332,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.5856140350877194,0.6731666666666667,0.5549264705882352,0.5898333333333332,0.0
0.8382352941176471,0.8450704225352113,1.0,1.0,0.47561403508771943,0.5231666666666666,0.4749264705882352,0.49999999999999994,1.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.22492647058823517,0.42928309409888354,0.0
0.0,0.0,1.0,1.0,0.38051470588235303,0.3459808292307727,0.4849264705882351,0.4548333333333332,0.0
0.8382352941176471,0.04225352112676056,0.0,0.0,0.5006140350877194,0.20950704225352107,0.32992647058823515,0.37483333333333324,0.0
0.16176470588235295,0.8450704225352113,1.0,1.0,0.3102941176470589,0.5981666666666666,0.48992647058823524,0.42928309409888354,0.0
0.0,0.0,1.0,0.0,0.32061403508771935,0.3459808292307727,0.48992647058823524,0.36483333333333323,0.0
0.0,0.0,0.0,1.0,0.1956140350877194,0.3459808292307727,0.3049264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.09992647058823519,0.42928309409888354,0.0
0.16176470588235295,0.0,1.0,1.0,0.4087500000000001,0.20470588235294115,0.4199264705882352,0.46483333333333315,0.0
0.0,0.0,0.0,0.0,0.25014705882352944,0.3459808292307727,0.2599264705882352,0.4048333333333332,0.0
0.0,0.0,1.0,1.0,0.2506140350877194,0.3459808292307727,0.41492647058823523,0.42928309409888354,0.0
0.8382352941176471,0.0,0.0,1.0,0.5506140350877194,0.3459808292307727,0.3149264705882352,0.42928309409888354,0.0
0.0,0.0,1.0,0.0,0.3237500000000001,0.20330985915492952,0.40492647058823517,0.37483333333333324,0.0
