,id,integralizacao,media_programacao,media_matematica,media_NE,media_NC,reprovacoes_programacao,reprovacoes_matematica,reprovacoes_NE,reprovacoes_NC,quantidade_trancamentos
668,147,2,6.324999999999999,3.55,6.4,5.2,1.0,2.0,0.0,3.0,0
669,147,3,5.918181818181819,,4.7,7.38,4.0,,4.0,0.0,0
670,147,4,5.74,,4.675,9.75,2.0,,2.0,0.0,0
671,147,6,6.816666666666666,,6.9799999999999995,6.0,1.0,,1.0,0.0,0
672,147,7,7.62,3.15,8.75,5.38,0.0,1.0,0.0,1.0,0
673,147,8,7.2,1.5,7.2,1.5,0.0,1.0,0.0,1.0,0
674,147,9,6.566666666666666,6.3,6.85,6.15,0.0,0.0,0.0,0.0,0
675,148,0,3.2888888888888888,0.525,3.475,2.8,15.0,4.0,3.0,18.0,0
676,148,1,2.2,,1.7333333333333334,3.1333333333333333,7.0,,5.0,2.0,0
677,149,0,5.8,,5.8,,2.0,,2.0,,5
678,150,1,6.155555555555555,3.1799999999999997,,4.753333333333333,3.0,3.0,,7.0,2
679,150,2,2.08,7.2,3.375,1.8125,8.0,0.0,3.0,6.0,2
680,150,3,9.02,,9.399999999999999,8.766666666666666,0.0,,0.0,0.0,2
681,150,4,6.1,,5.966666666666666,6.5,1.0,,1.0,0.0,2
682,150,5,6.866666666666666,6.3,7.375,6.0,1.0,0.0,0.0,1.0,2
683,150,6,7.040000000000001,,6.966666666666666,7.15,1.0,,1.0,0.0,2
684,150,7,7.88,,8.066666666666666,7.6,0.0,,0.0,0.0,2
685,151,0,4.2,0.65,5.5200000000000005,2.677777777777778,8.0,2.0,2.0,8.0,4
686,152,0,5.369230769230769,4.4,5.4,5.116666666666666,9.0,4.0,1.0,14.0,0
687,152,1,6.540000000000001,,6.333333333333333,6.85,1.0,,1.0,0.0,0
688,152,2,7.533333333333334,,7.8,6.2,2.0,,2.0,0.0,0
689,152,4,8.416666666666666,,7.25,9.0,0.0,,0.0,0.0,0
690,152,5,8.120000000000001,6.0,8.05,8.0,0.0,0.0,0.0,0.0,0
691,152,6,8.6,4.699999999999999,8.6,4.699999999999999,0.0,1.0,0.0,1.0,0
692,153,0,6.4,3.8,,5.88,1.0,1.0,,2.0,0
693,153,1,4.533333333333333,4.159999999999999,,4.483333333333334,4.0,4.0,,9.0,0
694,153,2,6.616666666666668,8.0,6.25,7.040000000000001,1.0,0.0,1.0,0.0,0
695,153,3,6.128571428571429,9.2,6.65,6.466666666666666,4.0,0.0,1.0,3.0,0
696,153,5,7.671428571428572,,7.666666666666667,7.7,1.0,,1.0,0.0,0
697,153,6,7.5200000000000005,,7.6625,6.95,2.0,,2.0,0.0,0
698,153,7,7.45,,7.2,8.15,0.0,,0.0,0.0,0
699,154,0,0.9,0.0,,0.675,3.0,1.0,,4.0,0
700,155,0,4.410526315789474,3.2,3.9666666666666663,4.222727272727271,16.0,5.0,3.0,19.0,3
701,155,1,4.8,8.3,3.95,6.859999999999999,8.0,0.0,6.0,2.0,3
702,155,2,3.960000000000001,0.0,4.050000000000001,1.8,4.0,1.0,3.0,2.0,3
703,155,3,3.040909090909091,0.95,3.766666666666667,2.5461538461538464,16.0,2.0,8.0,10.0,3
704,156,0,5.555555555555555,4.6,,5.233333333333333,6.0,4.0,,11.0,3
705,157,0,3.5333333333333337,2.2249999999999996,3.5666666666666664,3.014285714285715,14.0,4.0,2.0,18.0,4
706,157,1,2.988888888888889,2.0333333333333337,2.75,2.7071428571428577,14.0,3.0,7.0,11.0,4
707,158,0,0.06666666666666667,0.0,,0.05,3.0,1.0,,4.0,0
708,159,0,3.4,1.4666666666666668,2.783333333333333,3.1388888888888884,15.0,3.0,5.0,15.0,0
709,159,1,5.55,5.7,3.9,6.442857142857143,3.0,1.0,2.0,4.0,0
710,159,2,5.75,2.0,5.166666666666667,5.25,3.0,1.0,2.0,2.0,0
711,159,3,4.124999999999999,4.8,4.76,3.8125000000000004,6.0,1.0,2.0,5.0,0
712,159,4,4.82,,4.6000000000000005,5.15,4.0,,2.0,2.0,0
713,159,5,5.24,7.6,4.333333333333333,6.933333333333334,2.0,0.0,2.0,0.0,0
714,159,6,5.2,,5.516666666666667,4.25,3.0,,2.0,1.0,0
715,159,7,4.9,,5.766666666666667,3.5999999999999996,5.0,,1.0,4.0,0
716,159,8,6.25,6.05,,6.15,0.0,0.0,,0.0,0
717,160,0,4.35,4.14,4.033333333333334,4.718181818181818,7.0,5.0,3.0,9.0,0
718,160,1,5.710000000000001,5.4,5.45,5.959999999999999,6.0,1.0,4.0,3.0,0
719,161,0,3.681818181818181,4.5,4.2,3.6375,9.0,3.0,5.0,7.0,4
720,161,1,3.500000000000001,,4.233333333333333,2.557142857142857,12.0,,7.0,5.0,4
721,162,0,0.8666666666666667,0.0,,0.65,3.0,1.0,,4.0,0
722,163,0,4.142857142857143,0.9,,3.08,5.0,2.0,,8.0,0
723,164,0,2.4954545454545456,0.2333333333333333,2.23,1.9588235294117646,19.0,3.0,8.0,16.0,3
724,165,0,4.833333333333333,2.28,,3.576923076923077,5.0,5.0,,12.0,2
725,166,0,9.0,,10.0,8.5,0.0,,0.0,0.0,0
726,166,1,9.149999999999999,,8.7,9.6,0.0,,0.0,0.0,0
727,166,2,8.425,7.9,,7.928571428571429,0.0,0.0,,0.0,0
728,166,3,5.633333333333334,4.199999999999999,5.3,4.8999999999999995,1.0,2.0,1.0,2.0,0
729,166,4,7.0,6.6,6.92,7.5,1.0,0.0,1.0,0.0,0
730,166,5,5.5,,5.066666666666666,6.15,1.0,,1.0,0.0,0
731,166,6,6.271428571428571,,5.733333333333333,9.5,2.0,,2.0,0.0,0
732,167,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
733,168,0,4.794117647058823,0.8799999999999999,6.6,3.760869565217391,13.0,5.0,0.0,20.0,4
734,168,1,4.072727272727272,5.3,5.15,3.6874999999999996,9.0,1.0,2.0,8.0,4
735,168,2,5.045454545454546,3.5,4.933333333333334,4.9,5.0,1.0,3.0,3.0,4
736,168,3,5.622222222222223,4.25,5.9,5.3875,7.0,1.0,3.0,5.0,4
737,168,4,5.466666666666666,,5.6,4.8,2.0,,1.0,1.0,4
738,169,0,5.46,3.6999999999999997,,4.8,2.0,3.0,,5.0,3
739,169,1,5.4923076923076914,5.4,5.2250000000000005,5.59,8.0,1.0,4.0,5.0,3
740,169,2,6.6,6.7,6.133333333333333,7.35,1.0,0.0,1.0,0.0,3
741,169,3,5.24,6.6,5.466666666666666,5.466666666666666,3.0,0.0,2.0,1.0,3
742,169,4,5.775,,4.366666666666667,10.0,1.0,,1.0,0.0,3
743,169,5,4.3999999999999995,,2.96,6.383333333333334,6.0,,5.0,1.0,3
744,170,0,4.26,2.0199999999999996,,3.6062500000000006,6.0,5.0,,12.0,4
745,170,1,2.463636363636364,0.15,0.25,2.4454545454545458,8.0,2.0,2.0,8.0,4
746,170,2,4.444444444444445,1.5000000000000002,4.6000000000000005,4.04,5.0,3.0,1.0,7.0,4
747,170,3,5.9375,,4.175,7.7,4.0,,3.0,1.0,4
748,170,4,4.4399999999999995,,4.766666666666667,3.95,2.0,,1.0,1.0,4
749,170,5,3.5875,,3.8714285714285714,1.6,5.0,,4.0,1.0,4
750,171,0,4.1000000000000005,,5.0,3.65,3.0,,1.0,2.0,0
751,172,0,3.9444444444444446,,4.0200000000000005,4.24,6.0,,3.0,4.0,0
752,172,1,6.833333333333333,,,6.833333333333333,1.0,,,1.0,0
753,173,0,3.4181818181818184,0.8666666666666666,2.9,2.6461538461538465,10.0,3.0,2.0,12.0,0
754,174,0,4.8,3.133333333333333,,4.25,4.0,3.0,,8.0,1
755,175,0,3.995238095238095,1.5,3.1999999999999997,3.548275862068966,18.0,6.0,2.0,26.0,4
756,175,1,2.504166666666667,0.8749999999999999,2.5923076923076924,1.9933333333333332,19.0,4.0,10.0,13.0,4
757,176,0,5.744444444444444,2.4250000000000003,5.3,4.675,5.0,4.0,1.0,8.0,1
758,176,1,6.92,,,6.92,2.0,,,2.0,1
759,176,2,4.316666666666666,,4.177777777777777,4.733333333333333,8.0,,6.0,2.0,1
760,176,3,8.2,2.2,7.933333333333334,5.6,0.0,1.0,0.0,1.0,1
761,176,4,7.56,3.3,7.95,4.65,0.0,1.0,0.0,1.0,1
762,176,5,4.266666666666667,2.45,4.8,3.22,4.0,2.0,2.0,4.0,1
763,176,6,6.44,4.116666666666666,6.733333333333333,4.7444444444444445,0.0,4.0,0.0,4.0,1
764,177,0,7.7,7.2,,7.575,0.0,0.0,,0.0,0
765,177,1,6.966666666666668,5.449999999999999,,6.183333333333333,0.0,2.0,,3.0,0
766,177,2,7.450000000000001,6.9,,7.340000000000001,1.0,0.0,,1.0,0
767,177,3,7.779999999999999,,7.9,7.75,0.0,,0.0,0.0,0
768,177,4,7.449999999999999,,7.225,7.9,1.0,,1.0,0.0,0
769,177,5,6.68,,6.475,7.5,1.0,,1.0,0.0,0
770,177,6,7.242857142857143,,7.433333333333334,6.1,2.0,,2.0,0.0,0
771,177,8,8.34,,7.925,10.0,0.0,,0.0,0.0,0
772,178,0,6.38,3.766666666666667,,4.888888888888889,2.0,2.0,,5.0,0
773,178,1,2.7181818181818183,2.0,1.0333333333333334,3.1999999999999997,9.0,1.0,3.0,7.0,0
774,179,0,2.7857142857142856,1.25,,2.227272727272727,6.0,2.0,,10.0,0
775,180,0,0.5,0.0,,0.375,3.0,1.0,,4.0,0
776,181,0,2.488888888888889,0.0,1.9,2.05,9.0,2.0,1.0,10.0,0
777,182,0,7.275,3.1,,6.4399999999999995,0.0,1.0,,1.0,0
778,182,1,4.485714285714287,2.42,3.375,4.2125,12.0,5.0,4.0,13.0,0
779,182,2,4.4,5.6,3.15,5.455555555555555,4.0,2.0,1.0,5.0,0
780,182,3,4.983333333333333,,5.7625,3.425,7.0,,3.0,4.0,0
781,182,4,4.8500000000000005,,3.8833333333333333,5.816666666666666,8.0,,5.0,3.0,0
782,182,6,6.67,6.1,6.8125,6.099999999999999,3.0,0.0,2.0,1.0,0
783,182,7,7.566666666666667,,7.550000000000001,7.6,0.0,,0.0,0.0,0
784,183,0,2.6142857142857143,0.5,0.0,2.685714285714286,6.0,1.0,1.0,6.0,4
785,184,0,4.635714285714285,3.3,3.9555555555555557,4.618181818181819,11.0,4.0,9.0,7.0,0
786,184,1,5.92,4.840000000000001,5.92,4.840000000000001,4.0,3.0,4.0,3.0,0
787,185,0,6.4,3.4,,5.8,1.0,1.0,,2.0,1
788,185,1,4.21,3.6799999999999997,5.1,4.193333333333333,7.0,4.0,1.0,10.0,1
789,185,2,6.7,,6.166666666666667,7.5,1.0,,1.0,0.0,1
790,185,3,6.639999999999999,3.7,7.666666666666667,4.633333333333334,2.0,1.0,0.0,3.0,1
791,185,5,7.3909090909090915,,5.75,8.32857142857143,3.0,,1.0,2.0,1
792,185,6,5.533333333333333,1.1,5.55,5.266666666666667,4.0,1.0,3.0,2.0,1
793,185,7,5.471428571428571,8.0,5.7,5.933333333333334,3.0,0.0,2.0,1.0,1
794,186,0,5.455555555555556,2.6,,4.576923076923077,5.0,4.0,,9.0,0
795,186,1,6.300000000000001,5.0,5.4,6.2,2.0,1.0,1.0,2.0,0
796,186,2,6.114285714285714,,5.9,6.400000000000001,3.0,,2.0,1.0,0
797,186,3,6.699999999999999,,6.271428571428571,8.2,2.0,,2.0,0.0,0
798,186,5,6.31,6.0,7.083333333333333,5.319999999999999,3.0,0.0,1.0,2.0,0
799,186,6,5.92,,6.166666666666667,6.866666666666667,2.0,,1.0,1.0,0
800,186,7,8.1,6.0,10.0,6.1,0.0,0.0,0.0,0.0,0
801,187,0,4.05,1.4666666666666668,5.220000000000001,2.69,8.0,3.0,2.0,9.0,0
802,187,1,5.78,,5.7,6.666666666666667,3.0,,2.0,1.0,0
803,187,2,3.2428571428571433,,3.94,1.5,5.0,,3.0,2.0,0
804,188,0,2.985714285714286,5.1,2.9444444444444446,4.3,12.0,1.0,8.0,6.0,2
805,189,0,2.9812500000000006,1.8,1.95,2.8454545454545457,13.0,5.0,2.0,19.0,0
806,190,0,5.072727272727273,3.1750000000000003,,4.593750000000001,7.0,4.0,,12.0,0
807,190,1,5.571428571428571,4.0,5.4,5.171428571428572,3.0,2.0,2.0,3.0,0
808,190,2,5.9,,5.7,6.5,2.0,,2.0,0.0,0
809,190,3,5.970000000000001,6.3,6.45,5.175,5.0,1.0,3.0,3.0,0
810,190,4,5.562499999999999,,4.65,6.88,4.0,,2.0,2.0,0
811,190,5,5.766666666666667,3.9,5.2,5.725,2.0,1.0,2.0,1.0,0
812,190,6,5.625,3.0,5.433333333333334,4.6000000000000005,4.0,2.0,3.0,3.0,0
813,191,0,4.99,3.54,5.1,4.446666666666666,8.0,4.0,1.0,12.0,0
814,191,1,6.012499999999999,5.2,5.1571428571428575,6.300000000000001,11.0,1.0,6.0,7.0,0
815,191,2,7.025,,7.025,,2.0,,2.0,,0
816,191,3,4.9529411764705875,0.1,5.2700000000000005,4.177777777777777,11.0,1.0,5.0,7.0,0
817,191,4,3.8,0.6,3.7249999999999996,3.3857142857142857,8.0,1.0,3.0,6.0,0
818,191,5,6.533333333333334,,6.7,6.366666666666667,1.0,,1.0,0.0,0
819,192,0,6.675000000000001,3.1,,5.959999999999999,1.0,1.0,,2.0,0
820,192,1,8.133333333333333,6.5,,7.066666666666666,0.0,0.0,,1.0,0
821,192,2,5.8,8.1,,6.719999999999999,1.0,0.0,,1.0,0
822,192,3,9.0,,9.0,9.0,0.0,,0.0,0.0,0
823,192,4,7.2,,7.425000000000001,6.3,0.0,,0.0,0.0,0
824,192,6,7.208333333333333,,7.0,7.833333333333333,3.0,,3.0,0.0,0
825,192,8,8.15,,7.95,8.25,0.0,,0.0,0.0,0
826,192,9,9.766666666666666,,9.766666666666666,10.0,0.0,,0.0,0.0,0
827,193,0,0.0,,,0.0,2.0,,,2.0,0
828,194,0,4.275,3.133333333333333,5.2,4.325,7.0,3.0,1.0,10.0,0
829,195,0,6.614285714285715,2.9000000000000004,,5.318181818181818,3.0,3.0,,7.0,0
830,195,1,6.433333333333334,6.65,,6.5200000000000005,1.0,1.0,,2.0,0
831,195,2,6.739999999999999,,5.0,7.175,2.0,,1.0,1.0,0
832,195,3,6.1090909090909085,,5.85,6.8,4.0,,3.0,1.0,0
833,195,4,8.149999999999999,,8.149999999999999,,0.0,,0.0,,0
834,195,6,6.336363636363637,2.8,6.071428571428571,6.042857142857143,5.0,2.0,4.0,3.0,0
835,195,7,6.699999999999999,,6.8,5.033333333333333,1.0,,0.0,2.0,0
836,195,8,7.2,6.0,8.4,6.033333333333334,0.0,0.0,0.0,0.0,0
837,196,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
838,197,0,3.757142857142857,0.4,2.15,4.525,5.0,1.0,2.0,5.0,0
839,198,1,6.659999999999999,3.9000000000000004,,5.8133333333333335,3.0,3.0,,7.0,0
840,198,2,5.4399999999999995,,6.1,5.2749999999999995,2.0,,0.0,2.0,0
841,198,3,7.0200000000000005,,6.8999999999999995,7.2,1.0,,1.0,0.0,0
842,198,4,5.720000000000001,7.0,5.7,6.4,3.0,0.0,2.0,1.0,0
843,198,5,7.525,,7.171428571428572,10.0,2.0,,2.0,0.0,0
844,198,6,7.433333333333334,1.5,7.65,4.25,0.0,1.0,0.0,1.0,0
845,198,7,7.95,6.1,7.75,7.875,0.0,0.0,0.0,0.0,0
846,199,0,7.95,,,7.06,0.0,,,1.0,0
847,199,1,6.4,,4.4,6.9,2.0,,1.0,1.0,0
848,199,2,5.8,,6.65,5.233333333333333,1.0,,0.0,1.0,0
849,199,3,5.4,,5.0,7.0,3.0,,3.0,0.0,0
850,199,4,8.385714285714286,,8.283333333333333,9.0,0.0,,0.0,0.0,0
851,199,6,7.716666666666666,,7.333333333333333,8.075,0.0,,0.0,0.0,0
852,199,7,8.133333333333335,,7.699999999999999,8.15,0.0,,0.0,0.0,0
853,200,0,1.8250000000000004,0.26666666666666666,2.1,2.05,15.0,3.0,4.0,16.0,0
854,200,1,3.9181818181818175,1.1,5.633333333333333,3.0545454545454547,6.0,2.0,1.0,8.0,0
855,201,1,7.800000000000001,6.7,,7.580000000000001,0.0,0.0,,0.0,0
856,201,2,8.65,8.1,,8.26,0.0,0.0,,0.0,0
857,201,3,7.925000000000001,8.3,,8.0,0.0,0.0,,0.0,0
858,201,4,6.359999999999999,,7.9,5.974999999999999,2.0,,0.0,2.0,0
859,201,5,6.599999999999999,,7.275,5.25,2.0,,1.0,1.0,0
860,201,6,7.716666666666666,,7.8,7.3,1.0,,1.0,0.0,0
861,201,7,7.071428571428571,,6.2749999999999995,8.133333333333333,2.0,,1.0,1.0,0
862,201,8,7.299999999999999,,7.140000000000001,7.8,2.0,,1.0,1.0,0
863,202,0,6.933333333333334,5.7,,6.625,1.0,1.0,,2.0,0
864,202,1,7.55,6.05,,6.74,0.0,1.0,,1.0,0
865,202,2,5.063636363636364,6.7,3.6,5.733333333333334,8.0,0.0,3.0,5.0,0
866,202,3,7.0200000000000005,,6.8999999999999995,7.2,0.0,,0.0,0.0,0
867,202,4,8.066666666666666,,8.3,6.9,1.0,,1.0,0.0,0
868,202,6,8.371428571428572,,8.075,8.766666666666667,1.0,,1.0,0.0,0
869,202,7,8.379999999999999,,8.5,8.466666666666667,0.0,,0.0,0.0,0
870,203,0,4.5200000000000005,0.65,8.0,3.7411764705882353,11.0,2.0,0.0,14.0,1
871,203,1,6.8,6.3,7.35,6.4,2.0,0.0,0.0,2.0,1
872,203,3,6.633333333333334,,4.3,7.800000000000001,1.0,,1.0,0.0,1
873,204,0,8.166666666666666,7.1,,7.9,0.0,0.0,,0.0,0
874,204,2,7.483333333333333,6.633333333333333,,7.1800000000000015,1.0,1.0,,2.0,0
875,204,3,6.780000000000001,,7.5,6.6,2.0,,0.0,2.0,0
876,204,4,6.672727272727273,,6.733333333333334,6.4,5.0,,5.0,0.0,0
877,204,6,7.5625,,6.94,8.6,2.0,,2.0,0.0,0
878,204,7,7.74,,7.175000000000001,9.1,1.0,,1.0,0.0,0
879,205,0,7.166666666666667,5.0,,6.625,1.0,1.0,,2.0,0
880,205,1,8.55,5.8,,6.9,0.0,1.0,,2.0,0
881,205,2,6.31111111111111,5.7,8.2,6.033333333333333,4.0,1.0,0.0,5.0,0
882,205,3,6.790909090909091,,6.8,6.766666666666667,4.0,,4.0,0.0,0
883,205,4,6.916666666666667,,7.239999999999999,5.3,2.0,,1.0,1.0,0
884,205,6,7.316666666666666,,7.15,7.65,1.0,,1.0,0.0,0
885,206,0,2.7666666666666666,0.0,1.5,3.55,9.0,1.0,2.0,9.0,0
886,206,1,5.427272727272727,,6.26,4.733333333333333,5.0,,1.0,4.0,0
887,206,3,4.267857142857143,0.3666666666666667,4.59,3.2956521739130435,18.0,3.0,6.0,17.0,0
888,206,4,5.0,,4.466666666666666,5.8,3.0,,2.0,1.0,0
889,207,0,2.92,0.7,,2.185714285714286,5.0,1.0,,7.0,4
890,208,0,7.766666666666667,6.6,,7.475,0.0,0.0,,0.0,0
891,208,1,8.733333333333334,5.5,,7.166666666666667,0.0,1.0,,2.0,0
892,208,2,6.200000000000001,7.1,,6.380000000000001,1.0,0.0,,1.0,0
893,208,3,7.9,,7.1,8.100000000000001,0.0,,0.0,0.0,0
894,208,5,7.966666666666666,,7.624999999999999,8.65,0.0,,0.0,0.0,0
895,208,6,7.540000000000001,,7.225,8.8,1.0,,1.0,0.0,0
896,208,7,8.733333333333333,,8.62,9.3,0.0,,0.0,0.0,0
897,208,9,8.98,,9.466666666666667,8.833333333333334,0.0,,0.0,0.0,0
898,209,0,4.711111111111111,3.3000000000000003,5.05,4.480000000000001,15.0,3.0,2.0,17.0,0
899,209,1,5.283333333333333,8.4,6.166666666666667,5.4,3.0,0.0,1.0,2.0,0
900,209,2,5.933333333333334,,5.0,6.866666666666667,4.0,,3.0,1.0,0
901,209,3,7.616666666666666,,8.4,6.833333333333333,1.0,,0.0,1.0,0
902,209,4,4.0636363636363635,,4.366666666666666,4.25,5.0,,2.0,3.0,0
903,209,5,5.0,5.2,5.0,5.2,2.0,1.0,2.0,1.0,0
904,209,6,6.159999999999999,3.25,6.766666666666667,4.25,1.0,1.0,0.0,2.0,0
905,210,1,8.966666666666667,8.4,,8.283333333333333,0.0,0.0,,0.0,1
906,210,2,7.8,5.85,,7.1499999999999995,1.0,1.0,,2.0,1
907,210,3,3.3692307692307697,,3.183333333333333,3.528571428571429,9.0,,5.0,4.0,1
908,210,4,5.138461538461538,,5.75,3.1,6.0,,4.0,2.0,1
909,211,0,3.4461538461538463,2.8000000000000003,1.2666666666666666,3.813333333333333,10.0,4.0,3.0,12.0,0
910,212,0,2.8000000000000003,1.3,,2.4250000000000003,3.0,1.0,,4.0,0
911,213,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
912,214,0,1.5000000000000002,1.0,0.09999999999999999,1.9500000000000002,10.0,3.0,3.0,11.0,0
913,215,1,8.05,7.9,,8.02,0.0,0.0,,0.0,0
914,215,2,8.4,6.55,,7.3,0.0,0.0,,1.0,0
915,215,3,7.25,6.2,,7.040000000000001,0.0,0.0,,0.0,0
916,215,4,7.159999999999999,,6.2,7.3999999999999995,1.0,,0.0,1.0,0
917,215,5,7.583333333333333,,7.15,8.45,0.0,,0.0,0.0,0
918,215,6,6.640000000000001,,6.2,8.4,1.0,,1.0,0.0,0
919,215,7,6.92857142857143,,6.733333333333334,8.1,2.0,,2.0,0.0,0
920,215,9,8.0,,7.94,8.8,0.0,,0.0,0.0,0
921,216,1,8.5,9.3,,8.66,0.0,0.0,,0.0,2
922,216,2,8.7,8.6,,8.280000000000001,0.0,0.0,,0.0,2
923,216,3,7.18,5.6,,6.916666666666667,1.0,1.0,,2.0,2
924,216,4,5.590909090909092,,5.214285714285714,6.25,4.0,,3.0,1.0,2
925,216,5,3.776923076923077,,3.5714285714285716,4.016666666666667,9.0,,5.0,4.0,2
926,216,6,6.533333333333334,,7.5,6.05,1.0,,0.0,1.0,2
927,216,7,8.42,,8.5,8.1,0.0,,0.0,0.0,2
928,216,8,8.175,,8.45,8.333333333333334,0.0,,0.0,0.0,2
929,216,9,8.133333333333333,,8.133333333333333,,0.0,,0.0,,2
930,217,0,4.653846153846154,0.825,5.1,3.5062500000000005,9.0,4.0,1.0,13.0,1
931,217,1,4.3,1.2,4.933333333333334,3.6823529411764713,12.0,3.0,2.0,14.0,1
932,217,2,3.6625000000000005,0.1,2.8714285714285714,5.866666666666667,5.0,1.0,5.0,1.0,1
933,218,1,7.3,6.9,,7.220000000000001,0.0,0.0,,0.0,0
934,218,2,5.650000000000001,5.574999999999999,5.2,5.721428571428571,6.0,2.0,1.0,7.0,0
935,218,3,5.527272727272728,,5.862500000000001,4.633333333333334,7.0,,4.0,3.0,0
936,218,4,5.766666666666667,,5.766666666666667,9.5,1.0,,1.0,0.0,0
937,218,5,8.125,,8.25,8.0,0.0,,0.0,0.0,0
938,218,6,5.312499999999999,,5.833333333333333,3.75,3.0,,1.0,2.0,0
939,218,7,7.380000000000001,,7.8,7.275,0.0,,0.0,0.0,0
940,219,0,2.8666666666666667,0.3,5.0,1.3,3.0,1.0,1.0,3.0,0
941,220,0,6.2749999999999995,4.7,,5.96,1.0,1.0,,2.0,1
942,220,1,6.3,3.7999999999999994,,5.362500000000001,2.0,3.0,,5.0,1
943,221,0,5.45,2.533333333333333,,4.671428571428572,6.0,3.0,,10.0,2
944,221,1,5.35,,5.3999999999999995,4.88,6.0,,3.0,4.0,2
945,221,2,7.5,4.2,7.1,6.840000000000001,2.0,1.0,2.0,2.0,2
946,221,3,4.214285714285714,0.0,4.733333333333333,4.116666666666666,4.0,1.0,1.0,4.0,2
947,222,0,4.4,2.6499999999999995,7.5,3.8388888888888895,11.0,4.0,0.0,15.0,0
948,222,1,4.84,,4.5200000000000005,5.159999999999999,6.0,,3.0,3.0,0
949,222,2,3.6238095238095234,,3.4111111111111114,4.021428571428571,19.0,,9.0,11.0,0
950,223,1,6.383333333333333,6.0,,5.879999999999999,1.0,2.0,,4.0,0
951,223,2,5.112500000000001,3.7,4.166666666666667,5.4750000000000005,12.0,1.0,5.0,9.0,0
952,223,3,7.699999999999999,6.6,7.325,7.833333333333333,1.0,0.0,1.0,0.0,0
953,223,4,6.283333333333334,,5.733333333333333,6.833333333333333,1.0,,1.0,0.0,0
954,223,6,7.022222222222223,6.1,6.942857142857144,6.8999999999999995,1.0,0.0,1.0,0.0,0
955,223,7,5.566666666666666,,5.566666666666666,,1.0,,1.0,,0
956,224,0,2.7125,2.18,2.1,2.9238095238095236,14.0,4.0,2.0,17.0,0
957,224,1,3.3857142857142857,0.6333333333333333,3.855555555555556,1.8250000000000002,11.0,3.0,7.0,7.0,0
958,224,2,5.828571428571428,0.2,6.55,4.65,3.0,1.0,1.0,3.0,0
959,224,3,4.2,,2.85,4.875,4.0,,2.0,2.0,0
960,225,0,3.827272727272728,,4.3999999999999995,3.6125,8.0,,3.0,5.0,0
961,225,1,6.416666666666667,,7.26,2.2,3.0,,2.0,1.0,0
962,225,2,3.65625,,3.4,3.9124999999999996,10.0,,5.0,5.0,0
963,225,3,3.4588235294117644,,3.5300000000000002,3.357142857142857,12.0,,7.0,5.0,0
964,225,4,1.3833333333333335,,0.475,4.833333333333333,6.0,,4.0,2.0,0
965,226,0,3.94,1.3,4.1,3.677777777777778,11.0,1.0,6.0,7.0,4
966,227,0,5.5,6.0,,5.6,2.0,0.0,,2.0,0
967,227,1,5.5,7.733333333333333,,6.2,4.0,0.0,,5.0,0
968,227,2,6.1,,5.1000000000000005,6.6000000000000005,6.0,,3.0,3.0,0
969,227,3,5.255555555555556,,5.816666666666666,4.133333333333333,4.0,,2.0,2.0,0
970,227,4,6.650000000000001,,7.0,6.300000000000001,2.0,,1.0,1.0,0
971,227,5,6.24,,7.375,1.7,1.0,,0.0,1.0,0
972,227,6,6.528571428571429,,6.433333333333334,6.9799999999999995,2.0,,1.0,1.0,0
973,228,0,5.44,3.9,,5.0200000000000005,6.0,4.0,,11.0,0
974,228,1,4.68,3.8,3.8,4.68,3.0,1.0,1.0,3.0,0
975,228,2,6.685714285714285,,7.95,6.18,2.0,,0.0,2.0,0
976,228,3,4.322222222222222,2.25,4.659999999999999,3.35,6.0,2.0,3.0,5.0,0
977,228,4,6.459999999999999,7.0,6.75,6.15,1.0,0.0,0.0,1.0,0
978,228,5,5.566666666666667,,6.0,5.916666666666667,1.0,,0.0,1.0,0
979,228,6,2.7444444444444445,,3.66,1.6,8.0,,4.0,4.0,0
980,229,0,5.040000000000001,2.6,,4.222222222222222,3.0,3.0,,7.0,0
981,229,1,7.25,6.7,,7.066666666666666,0.0,0.0,,0.0,0
982,229,2,7.4399999999999995,5.7,,7.1499999999999995,1.0,1.0,,2.0,0
983,229,3,5.728571428571429,6.6,4.8,6.183333333333333,3.0,0.0,1.0,2.0,0
984,229,4,6.416666666666667,,7.466666666666666,5.366666666666667,1.0,,0.0,1.0,0
985,229,5,7.1499999999999995,,7.25,6.95,0.0,,0.0,0.0,0
986,229,6,7.18,,7.333333333333333,6.95,0.0,,0.0,0.0,0
987,229,7,7.06,,7.675,4.6,1.0,,0.0,1.0,0
988,230,0,2.35,0.45,0.0,2.4625,7.0,2.0,2.0,7.0,1
989,231,0,1.0333333333333334,0.5,,0.9,3.0,1.0,,4.0,0
990,232,0,2.0666666666666664,0.4,2.8,1.2666666666666668,6.0,2.0,2.0,6.0,4
991,233,0,3.664285714285714,0.9166666666666666,,2.7047619047619045,12.0,6.0,,19.0,3
992,234,1,6.949999999999999,5.533333333333334,,6.4,1.0,2.0,,4.0,0
993,234,2,6.575,6.4,,6.516666666666666,1.0,0.0,,1.0,0
